ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_1019,Eukaryota,Mollusca,Gastropoda,Acteonidae__o,NA,NA,NA
ASV_102,Eukaryota,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ASV_1020,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,NA,NA,NA
ASV_1021,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1022,Eukaryota,Arthropoda,Malacostraca,Decapoda,Cancridae,Glebocarcinus,Glebocarcinus oregonensis
ASV_1023,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1024,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,Metridia pacifica
ASV_1025,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Menesiniella,Menesiniella aquila
ASV_1026,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1027,Eukaryota,Nemertea,Palaeonemertea,Archinemertea,Cephalotrichidae,Cephalothrix,Cephalothrix major
ASV_1028,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys sordidus
ASV_1029,Eukaryota,Chordata,Actinopteri,Perciformes,Liparidae,Liparis,Liparis mucosus
ASV_103,Eukaryota,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,Evadne nordmanni
ASV_1030,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1031,Eukaryota,Chordata,Actinopteri,Perciformes,NA,NA,NA
ASV_1032,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1033,Eukaryota,Chordata,Actinopteri,Perciformes,Cryptacanthodidae,Cryptacanthodes,Cryptacanthodes bergi
ASV_1034,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1035,Eukaryota,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus
ASV_1036,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA
ASV_1037,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1038,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1039,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_104,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1040,Eukaryota,Rotifera,Eurotatoria,Ploima,NA,NA,NA
ASV_1041,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_1042,Eukaryota,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Bathycoccus,Bathycoccus prasinos
ASV_1043,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1044,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1045,Eukaryota,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,Evadne nordmanni
ASV_1046,Eukaryota,Echinodermata,Asteroidea,Velatida,Solasteridae,Solaster,Solaster stimpsoni
ASV_1047,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1048,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys stigmaeus
ASV_1049,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,NA,NA
ASV_105,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1050,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,NA
ASV_1051,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1052,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys sordidus
ASV_1053,Eukaryota,Echinodermata,Holothuroidea,Apodida,Chiridotidae,Chiridota,NA
ASV_1054,Eukaryota,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Eualus,NA
ASV_1055,Eukaryota,Mollusca,Gastropoda,Trochida,Calliostomatidae,Calliostoma,Calliostoma ligatum
ASV_1056,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1057,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1058,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscaceae,Coscinodiscus,Coscinodiscus granii
ASV_1059,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys stigmaeus
ASV_106,Eukaryota,Bryozoa,Gymnolaemata,NA,NA,NA,NA
ASV_1060,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus marshallae
ASV_1061,Eukaryota,Arthropoda,Malacostraca,Isopoda,Bopyridae,Orthione,Orthione mesoamericana
ASV_1062,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys stigmaeus
ASV_1063,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1064,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1065,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1066,Eukaryota,Mollusca,Bivalvia,Adapedonta,Hiatellidae,Panopea,Panopea generosa
ASV_1067,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Chthamalidae,Chthamalus,Chthamalus dalli
ASV_1068,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1069,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_107,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1070,Eukaryota,Annelida,Polychaeta,Sabellida,NA,NA,NA
ASV_1071,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
ASV_1072,Eukaryota,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster ochraceus
ASV_1073,Eukaryota,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,Aglantha digitale
ASV_1074,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA
ASV_1075,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1076,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1077,Eukaryota,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
ASV_1078,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1079,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepipatella,Crepipatella lingulata
ASV_108,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1080,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepipatella,Crepipatella lingulata
ASV_1081,Eukaryota,Mollusca,Gastropoda,Trochida,Margaritidae,Margarites,Margarites pupillus
ASV_1082,Eukaryota,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus,NA
ASV_1083,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1084,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Chthamalidae,Chthamalus,Chthamalus dalli
ASV_1085,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_1086,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1087,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1088,Eukaryota,Echinodermata,Ophiuroidea,Amphilepidida,NA,NA,NA
ASV_1089,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA
ASV_109,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1090,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1091,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,Membranipora villosa
ASV_1092,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1093,Eukaryota,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,Cucumaria piperata
ASV_1094,Eukaryota,Nemertea,Palaeonemertea,Archinemertea,Cephalotrichidae,Cephalothrix,Cephalothrix major
ASV_1095,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1096,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
ASV_1097,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1098,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1099,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_11,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus marshallae
ASV_110,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1100,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,NA,NA,NA
ASV_1101,Eukaryota,Echinodermata,Ophiuroidea,Amphilepidida,NA,NA,NA
ASV_1102,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1103,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1104,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1105,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,NA
ASV_1106,Eukaryota,Echinodermata,Echinoidea,Clypeasteroida,NA,NA,NA
ASV_1107,Unknown,NA,NA,NA,NA,NA,NA
ASV_1108,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1109,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_111,Eukaryota,Arthropoda,Malacostraca,Decapoda,Cancridae,Glebocarcinus,Glebocarcinus oregonensis
ASV_1110,Eukaryota,Mollusca,Gastropoda,Limapontiidae__o,Limapontiidae,Olea,Olea hansineensis
ASV_1111,Eukaryota,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,Evadne spinifera
ASV_1112,Eukaryota,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,Evadne spinifera
ASV_1113,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1114,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1115,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1116,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,NA,NA
ASV_1117,Eukaryota,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,Cucumaria miniata
ASV_1118,Eukaryota,Arthropoda,Malacostraca,Decapoda,Panopeidae,Lophopanopeus,Lophopanopeus bellus
ASV_1119,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Hippoglossoides,Hippoglossoides elassodon
ASV_112,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,NA
ASV_1120,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,NA
ASV_1121,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus marshallae
ASV_1122,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1123,Eukaryota,Bryozoa,Gymnolaemata,NA,NA,NA,NA
ASV_1124,Eukaryota,Annelida,Polychaeta,Phyllodocida,Polynoidae,Eunoe,NA
ASV_1125,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1126,Eukaryota,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,Aglantha digitale
ASV_1127,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1128,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1129,Eukaryota,Rotifera,Eurotatoria,Ploima,Synchaetidae,NA,NA
ASV_113,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1130,Eukaryota,Nemertea,Palaeonemertea,Tubulaniformes,Tubulanidae,NA,NA
ASV_1131,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,NA,NA,NA
ASV_1132,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1133,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Menesiniella,Menesiniella aquila
ASV_1134,Eukaryota,Arthropoda,Thecostraca,Pollicipedomorpha,Pollicipedidae,Pollicipes,Pollicipes polymerus
ASV_1135,Eukaryota,Echinodermata,Echinoidea,Clypeasteroida,NA,NA,NA
ASV_1136,Eukaryota,Nemertea,Palaeonemertea,Archinemertea,Cephalotrichidae,Cephalothrix,Cephalothrix major
ASV_1137,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_1138,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Parophrys,Parophrys vetulus
ASV_1139,Eukaryota,Mollusca,Bivalvia,Lucinida,Lucinidae,Lucinoma,Lucinoma borealis
ASV_114,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Littorina plena
ASV_1140,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1141,Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Ammodytidae,Ammodytes,NA
ASV_1142,Eukaryota,Nemertea,Palaeonemertea,Tubulaniformes,Tubulanidae,NA,NA
ASV_1143,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1144,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1145,Eukaryota,Echinodermata,Ophiuroidea,Amphilepidida,Ophiactidae,Ophiopholis,Ophiopholis aculeata
ASV_1146,Eukaryota,Echinodermata,Holothuroidea,Apodida,Chiridotidae,Chiridota,Chiridota laevis
ASV_1147,Eukaryota,Nemertea,Palaeonemertea,Archinemertea,Cephalotrichidae,Cephalothrix,Cephalothrix major
ASV_1148,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA
ASV_1149,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_115,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes elongatus
ASV_1150,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1151,Eukaryota,Arthropoda,Thecostraca,Pollicipedomorpha,Pollicipedidae,Pollicipes,Pollicipes polymerus
ASV_1152,Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Ammodytidae,Ammodytes,NA
ASV_1153,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1154,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1155,Eukaryota,Mollusca,Bivalvia,Cardiida,Tellinidae,NA,NA
ASV_1156,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys stigmaeus
ASV_1157,Eukaryota,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,Cucumaria miniata
ASV_1158,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,NA,NA
ASV_1159,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_116,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1160,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1161,Eukaryota,Nemertea,Palaeonemertea,Tubulaniformes,Tubulanidae,Tubulanus,Tubulanus sexlineatus
ASV_1162,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1163,Eukaryota,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,Evadne spinifera
ASV_1164,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1165,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus marshallae
ASV_1166,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1167,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,NA
ASV_1168,Eukaryota,Rotifera,Eurotatoria,Ploima,NA,NA,NA
ASV_1169,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_117,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1170,Unknown,NA,NA,NA,NA,NA,NA
ASV_1171,Eukaryota,Mollusca,Gastropoda,Trochida,Calliostomatidae,Calliostoma,Calliostoma ligatum
ASV_1172,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1173,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,NA
ASV_1174,Eukaryota,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus
ASV_1175,Eukaryota,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus,NA
ASV_1176,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1177,Eukaryota,Gastrotricha,Chaetonotida__c,Chaetonotida,Chaetonotidae,NA,NA
ASV_1178,Eukaryota,Echinodermata,Echinoidea,Clypeasteroida,NA,NA,NA
ASV_1179,Eukaryota,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Onchidoris,Onchidoris bilamellata
ASV_118,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Menesiniella,Menesiniella aquila
ASV_1180,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_1181,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1182,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1183,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1184,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea harengus
ASV_1185,Eukaryota,Arthropoda,Malacostraca,Decapoda,Pasiphaeidae,NA,NA
ASV_1186,Eukaryota,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,Aglantha digitale
ASV_1187,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1188,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1189,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_119,Eukaryota,Mollusca,Bivalvia,Mytilida,Mytilidae,NA,NA
ASV_1190,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1191,Eukaryota,Arthropoda,Malacostraca,Decapoda,Cancridae,Glebocarcinus,Glebocarcinus oregonensis
ASV_1192,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1193,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1194,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1195,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_1196,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,NA,NA
ASV_1197,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,NA
ASV_1198,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepipatella,Crepipatella lingulata
ASV_1199,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_12,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Chthamalidae,Chthamalus,Chthamalus dalli
ASV_120,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
ASV_1200,Eukaryota,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius productus
ASV_1201,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,Membranipora villosa
ASV_1202,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1203,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Muggiaea,Muggiaea atlantica
ASV_1204,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys sordidus
ASV_1205,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus circumdatus
ASV_1206,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1207,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1208,Eukaryota,NA,NA,NA,NA,NA,NA
ASV_1209,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_121,Eukaryota,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphipholis,Amphipholis pugetana
ASV_1210,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1211,Eukaryota,Nemertea,Palaeonemertea,Archinemertea,Cephalotrichidae,Cephalothrix,Cephalothrix major
ASV_1212,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1213,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Chthamalidae,Chthamalus,Chthamalus dalli
ASV_1214,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus marshallae
ASV_1215,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1216,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1217,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,Mitrella bicincta
ASV_1218,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1219,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_122,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_1220,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,NA
ASV_1221,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_1222,Eukaryota,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,Evadne spinifera
ASV_1223,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1224,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,NA,NA
ASV_1225,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1226,Eukaryota,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,NA
ASV_1227,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ASV_1228,Eukaryota,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,Balanus glandula
ASV_1229,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Naticidae,NA,NA
ASV_123,Eukaryota,Annelida,Polychaeta,Spionida,NA,NA,NA
ASV_1230,Unknown,NA,NA,NA,NA,NA,NA
